tick,child_lineage,parent_lineage,generation,expr_hash,birth_kind
1,192,77,1,4d3be084d3467d01,reproduction
1,193,,0,c8ebdfc8786d6db9,novel
1,194,73,1,4362445d1d8865f3,reproduction
1,195,,0,778c93a8b040cf3f,novel
1,196,,0,760618121fdcb8fa,novel
1,197,64,1,f3e2fe88603005e5,reproduction
1,198,,0,ae5ee0e5ee4cb275,novel
1,199,,0,1ec23058ab7a7900,novel
1,200,,0,82b3dcb707aae47f,novel
1,201,,0,c4ca14fb9511c2e4,novel
1,202,15,1,2c0252c55f91c01e,reproduction
2,203,,0,778c93a8b040cf3f,novel
2,204,122,1,d00900ec926a0a46,reproduction
2,205,125,1,c8ebdfc8786d6db9,reproduction
2,206,,0,4d3be084d3467d01,novel
2,207,91,1,40c0c668478ecf90,reproduction
2,208,,0,30bbd2fc24562ce9,novel
2,209,,0,30bbd2fc24562ce9,novel
2,210,,0,7d980838dfc83451,novel
2,211,,0,c006a9644dad7243,novel
2,212,,0,e543075d2aed790e,novel
2,213,,0,22d1736d6c847b9a,novel
2,214,,0,778c93a8b040cf3f,novel
2,215,,0,778c93a8b040cf3f,novel
2,216,,0,9fb23fe691ca3389,novel
2,217,,0,b40c6446373ec57d,novel
2,218,,0,40c0c668478ecf90,novel
2,219,105,2,778c93a8b040cf3f,reproduction
2,220,,0,c8ebdfc8786d6db9,novel
2,221,,0,98104cd53a20958b,novel
2,222,22,1,c62a5ae8d5ddc5f5,reproduction
2,223,,0,36f38f66a69399bf,novel
2,224,,0,778c93a8b040cf3f,novel
2,225,89,1,40c0c668478ecf90,reproduction
2,226,,0,40787fdb6ac50c8f,novel
2,227,,0,85eb7129cd5988ed,novel
2,228,,0,3b3d334dc20216d6,novel
2,229,,0,a17c27057bb68cd3,novel
2,230,,0,493122614dd4933f,novel
2,231,,0,0d4d2052e034884e,novel
2,232,24,1,40c0c668478ecf90,reproduction
2,233,,0,40c0c668478ecf90,novel
2,234,29,1,f3e2fe88603005e5,reproduction
2,235,,0,c92078a86d4b9aaa,novel
2,236,,0,5d5d35dd800bfe67,novel
2,237,,0,893dfa383d6612fd,novel
2,238,,0,12adc6997249ebf2,novel
2,239,,0,900936c88935cd8c,novel
2,240,,0,2198d1cfe91b1d3b,novel
2,241,,0,c8ebdfc8786d6db9,novel
2,242,,0,5ba977d9f7168e4a,novel
2,243,,0,4e784b8664c3b412,novel
2,244,,0,1157dd675fcebe90,novel
2,245,140,1,778c93a8b040cf3f,reproduction
2,246,,0,c8ebdfc8786d6db9,novel
2,247,20,1,40c0c668478ecf90,reproduction
2,248,,0,778c93a8b040cf3f,novel
2,249,,0,778c93a8b040cf3f,novel
2,250,126,1,4d3be084d3467d01,reproduction
2,251,134,1,778c93a8b040cf3f,reproduction
2,252,,0,4055700a463137a3,novel
2,253,128,1,d4b1bd1715c93cc3,reproduction
2,254,59,1,8f2518934c615406,reproduction
2,255,,0,8d33583b445b3831,novel
2,256,,0,5652320e5e09afbc,novel
2,257,,0,7d83d7eb0e2b19f5,novel
2,258,,0,7ee8d545898720dd,novel
2,259,0,1,2c0252c55f91c01e,reproduction
2,260,,0,4d3be084d3467d01,novel
2,261,123,1,40c0c668478ecf90,reproduction
2,262,,0,b3d7f7d7b4e7e4a3,novel
2,263,,0,b709b9eaa28d68ff,novel
2,264,118,1,c7cf630ba5a4ba21,reproduction
2,265,184,1,778c93a8b040cf3f,reproduction
2,266,,0,62ba277bbc4c0733,novel
2,267,,0,62ba277bbc4c0733,novel
2,268,,0,59782a80b0380b18,novel
2,269,,0,778c93a8b040cf3f,novel
2,270,,0,1f74a0790c272834,novel
2,271,,0,63214f78649ba2c7,novel
2,272,,0,84e03f78eac49d05,novel
2,273,,0,9939da0ed2cda3c7,novel
2,274,,0,da929c66eb3e88c1,novel
2,275,,0,778c93a8b040cf3f,novel
2,276,12,1,778c93a8b040cf3f,reproduction
2,277,,0,21bb2d56c4cd1eba,novel
2,278,,0,8672e1f42c65b337,novel
2,279,,0,57de409537ab3935,novel
2,280,,0,57de409537ab3935,novel
2,281,144,1,771f6eb30fa37585,reproduction
2,282,15,1,778c93a8b040cf3f,reproduction
2,283,,0,778c93a8b040cf3f,novel
2,284,,0,40c0c668478ecf90,novel
2,285,168,2,dbff9a9fb2ffa5fd,reproduction
2,286,,0,1b662b8c29bd5656,novel
2,287,90,1,e86ee31e8a2991af,reproduction
2,288,,0,0a481eb844d7ae83,novel
2,289,,0,778c93a8b040cf3f,novel
2,290,,0,4d3be084d3467d01,novel
2,291,,0,40c0c668478ecf90,novel
2,292,113,1,38487afa73c742dd,reproduction
2,293,,0,da929c66eb3e88c1,novel
2,294,,0,4e52df3f7ea8bbe9,novel
2,295,,0,8f486c1dcd2a814e,novel
2,296,133,1,778c93a8b040cf3f,reproduction
2,297,,0,9939da0ed2cda3c7,novel
2,298,,0,70bf458f34ad42bf,novel
2,299,,0,c92078a86d4b9aaa,novel
2,300,,0,f8974bb354e37247,novel
2,301,,0,4d3be084d3467d01,novel
2,302,,0,4d3be084d3467d01,novel
2,303,124,1,cfc075108d9f8b2f,reproduction
2,304,195,1,4d3be084d3467d01,reproduction
2,305,,0,778c93a8b040cf3f,novel
2,306,,0,b52de3289d127882,novel
2,307,55,1,6e054ba8a642a98d,reproduction
2,308,179,1,02e55ed5a2f779ef,reproduction
2,309,,0,e8b04083a0a9341d,novel
2,310,,0,57de409537ab3935,novel
2,311,47,1,51859c7ae18c7281,reproduction
2,312,,0,790056a3a715200f,novel
2,313,143,1,760618121fdcb8fa,reproduction
2,314,121,1,778c93a8b040cf3f,reproduction
2,315,,0,22d1736d6c847b9a,novel
2,316,,0,82b3dcb707aae47f,novel
2,317,,0,82b3dcb707aae47f,novel
2,318,,0,40c0c668478ecf90,novel
2,319,,0,133209c7860d3de3,novel
2,320,,0,d350c814899b6915,novel
2,321,,0,3d4ed3c86e000e2e,novel
2,322,,0,40c0c668478ecf90,novel
2,323,180,2,4d3be084d3467d01,reproduction
2,324,,0,619b022425490d44,novel
2,325,,0,40c0c668478ecf90,novel
2,326,,0,40c0c668478ecf90,novel
2,327,,0,50a51c160ae2d3c9,novel
2,328,,0,619b022425490d44,novel
2,329,185,2,778c93a8b040cf3f,reproduction
2,330,,0,9f3bd6db805f94f7,novel
2,331,,0,778c93a8b040cf3f,novel
2,332,,0,d5a5fc1f285143a3,novel
2,333,,0,778c93a8b040cf3f,novel
2,334,56,1,5b93bff7de11b15e,reproduction
2,335,,0,81dafd0cf7368fb9,novel
2,336,,0,a50539e75a851b1d,novel
2,337,162,1,bcd21b07e6f7e5b9,reproduction
2,338,,0,84e03f78eac49d05,novel
2,339,,0,fd2c490642727072,novel
2,340,,0,1d4d6a6a9d6a5682,novel
2,341,,0,dce29453a856c19e,novel
2,342,,0,23833370e7361bb9,novel
2,343,,0,40c0c668478ecf90,novel
2,344,116,1,c3cad67cd0489bef,reproduction
2,345,,0,da929c66eb3e88c1,novel
2,346,,0,861bcb96d1b7ea60,novel
2,347,153,1,70fa1a229ab77a02,reproduction
2,348,,0,778c93a8b040cf3f,novel
2,349,,0,778c93a8b040cf3f,novel
2,350,,0,309c435d676d3850,novel
2,351,,0,6e11481bb754f477,novel
2,352,64,1,778c93a8b040cf3f,reproduction
2,353,,0,82b3dcb707aae47f,novel
2,354,,0,82b3dcb707aae47f,novel
2,355,,0,40c0c668478ecf90,novel
2,356,,0,778c93a8b040cf3f,novel
2,357,,0,778c93a8b040cf3f,novel
2,358,114,1,d00900ec926a0a46,reproduction
2,359,166,1,40c0c668478ecf90,reproduction
2,360,,0,e628ff1a39a65a75,novel
2,361,,0,82b3dcb707aae47f,novel
2,362,169,1,daef07753c4bd421,reproduction
2,363,,0,778c93a8b040cf3f,novel
2,364,145,1,7542ea0b4f491692,reproduction
2,365,189,1,778c93a8b040cf3f,reproduction
2,366,,0,81db0d9f69b63395,novel
2,367,,0,81db0d9f69b63395,novel
2,368,,0,c3cad67cd0489bef,novel
2,369,,0,6a54fef28d7b2769,novel
2,370,,0,cf4080f13a70b460,novel
2,371,,0,40c0c668478ecf90,novel
2,372,,0,c92078a86d4b9aaa,novel
2,373,,0,0ad788109a6f2ee9,novel
2,374,,0,778c93a8b040cf3f,novel
2,375,,0,bcd21b07e6f7e5b9,novel
2,376,,0,4d3be084d3467d01,novel
2,377,,0,4d3be084d3467d01,novel
2,378,101,1,40c0c668478ecf90,reproduction
2,379,,0,57de409537ab3935,novel
2,380,,0,778c93a8b040cf3f,novel
2,381,167,2,bcd21b07e6f7e5b9,reproduction
2,382,,0,0e910aa80789e4f7,novel
2,383,,0,778c93a8b040cf3f,novel
2,384,,0,bcd21b07e6f7e5b9,novel
2,385,,0,3d4ed3c86e000e2e,novel
2,386,,0,d350c814899b6915,novel
2,387,106,1,778c93a8b040cf3f,reproduction
2,388,,0,778c93a8b040cf3f,novel
2,389,,0,d5a5fc1f285143a3,novel
2,390,,0,82b3dcb707aae47f,novel
2,391,,0,82b3dcb707aae47f,novel
2,392,31,1,1e2494bda741aeac,reproduction
2,393,,0,c1b13cc417d23c54,novel
2,394,,0,da929c66eb3e88c1,novel
2,395,,0,4d3be084d3467d01,novel
2,396,,0,fc3ffcd140370b24,novel
2,397,,0,8891ca17406632fc,novel
2,398,,0,778c93a8b040cf3f,novel
2,399,,0,778c93a8b040cf3f,novel
2,400,131,1,778c93a8b040cf3f,reproduction
2,401,,0,1b662b8c29bd5656,novel
2,402,,0,22d1736d6c847b9a,novel
2,403,83,1,778c93a8b040cf3f,reproduction
2,404,16,1,82b3dcb707aae47f,reproduction
2,405,,0,351a8fbbdb969cff,novel
2,406,,0,1a72f22fe8b6c0ed,novel
2,407,11,1,40c0c668478ecf90,reproduction
2,408,13,1,38adfea47688f644,reproduction
2,409,,0,40c0c668478ecf90,novel
2,410,197,2,2c0252c55f91c01e,reproduction
2,411,,0,1f14d2fd5cf052a5,novel
2,412,,0,dd49af432b4c1258,novel
2,413,,0,309c435d676d3850,novel
2,414,,0,40c0c668478ecf90,novel
2,415,,0,5ad906115228c743,novel
2,416,,0,3b7d49754787c4a9,novel
2,417,,0,62ba277bbc4c0733,novel
2,418,,0,778c93a8b040cf3f,novel
2,419,,0,778c93a8b040cf3f,novel
2,420,119,1,778c93a8b040cf3f,reproduction
2,421,,0,84e03f78eac49d05,novel
2,422,,0,3a0989eea4c503c1,novel
2,423,191,2,bcd21b07e6f7e5b9,reproduction
2,424,,0,1d4d6a6a9d6a5682,novel
2,425,,0,fd2c490642727072,novel
2,426,,0,7951ea1749ba9997,novel
2,427,154,2,778c93a8b040cf3f,reproduction
2,428,,0,778c93a8b040cf3f,novel
2,429,,0,d5a5fc1f285143a3,novel
2,430,,0,778c93a8b040cf3f,novel
2,431,,0,0a481eb844d7ae83,novel
2,432,102,2,bcd21b07e6f7e5b9,reproduction
2,433,93,1,4d3be084d3467d01,reproduction
2,434,58,1,2c0252c55f91c01e,reproduction
2,435,150,2,736134c99386f1db,reproduction
2,436,,0,40c0c668478ecf90,novel
2,437,,0,82b3dcb707aae47f,novel
2,438,,0,d00900ec926a0a46,novel
2,439,,0,b48c62d2e0115e16,novel
2,440,,0,4d3be084d3467d01,novel
2,441,186,2,778c93a8b040cf3f,reproduction
2,442,,0,40c0c668478ecf90,novel
2,443,,0,619b022425490d44,novel
2,444,160,1,2c0252c55f91c01e,reproduction
2,445,,0,4e9b8b7f7f7a5c34,novel
2,446,,0,524d9272abe01165,novel
3,447,,0,82b3dcb707aae47f,novel
3,448,,0,82b3dcb707aae47f,novel
3,449,,0,7382cae4c006da77,novel
3,450,107,1,2c0252c55f91c01e,reproduction
3,451,,0,bcd21b07e6f7e5b9,novel
3,452,132,1,82b3dcb707aae47f,reproduction
3,453,212,1,a6d2df66fb005f4a,reproduction
3,454,,0,778c93a8b040cf3f,novel
3,455,,0,778c93a8b040cf3f,novel
3,456,,0,778c93a8b040cf3f,novel
3,457,,0,778c93a8b040cf3f,novel
3,458,,0,40c0c668478ecf90,novel
3,459,400,2,778c93a8b040cf3f,reproduction
3,460,,0,40c0c668478ecf90,novel
3,461,,0,82b3dcb707aae47f,novel
3,462,,0,82b3dcb707aae47f,novel
3,463,,0,586f61c18aaa9e4e,novel
3,464,,0,778c93a8b040cf3f,novel
3,465,,0,0a80840505650cae,novel
3,466,,0,6e3bfb7d7a7a5426,novel
3,467,31,1,be9ebaad8a14a44c,reproduction
3,468,,0,4451c6d1e2d050ae,novel
3,469,,0,e750efd5ac496f83,novel
3,470,145,1,40c0c668478ecf90,reproduction
3,471,,0,ddaec0857d935ae6,novel
3,472,,0,23047cda2c52621a,novel
3,473,276,2,82b3dcb707aae47f,reproduction
3,474,,0,778c93a8b040cf3f,novel
3,475,,0,02876b6d412d64b6,novel
3,476,,0,6f469a62e06c7849,novel
3,477,,0,5bbabd5a128d759d,novel
3,478,,0,40c0c668478ecf90,novel
3,479,158,1,78cc00ffd87eea16,reproduction
3,480,,0,bcd21b07e6f7e5b9,novel
3,481,,0,a116a15fa6d93b86,novel
3,482,,0,908b8a3d1addc294,novel
3,483,,0,40c0c668478ecf90,novel
3,484,375,1,7bc4f49f234dab1c,reproduction
3,485,,0,6e11481bb754f477,novel
3,486,,0,309c435d676d3850,novel
3,487,,0,0e9458b9fdc15818,novel
3,488,327,1,50a51c160ae2d3c9,reproduction
3,489,,0,40c0c668478ecf90,novel
3,490,168,2,778c93a8b040cf3f,reproduction
3,491,,0,352a5f03d7370d43,novel
3,492,,0,c1bf9384ada8d350,novel
3,493,,0,9bf4c6e837a835cc,novel
3,494,,0,b82a53e2c50e6228,novel
3,495,,0,da929c66eb3e88c1,novel
3,496,,0,760618121fdcb8fa,novel
3,497,,0,790056a3a715200f,novel
3,498,,0,778c93a8b040cf3f,novel
3,499,,0,778c93a8b040cf3f,novel
3,500,,0,40c0c668478ecf90,novel
3,501,,0,1b662b8c29bd5656,novel
3,502,,0,988bfa8c6b468061,novel
3,503,207,2,82b3dcb707aae47f,reproduction
3,504,,0,bcd21b07e6f7e5b9,novel
3,505,218,1,da929c66eb3e88c1,reproduction
3,506,,0,da929c66eb3e88c1,novel
3,507,,0,6640d022efa985c6,novel
3,508,,0,f11ba4e37610d6d1,novel
3,509,,0,04810c09dd781348,novel
3,510,,0,11bbeb573bc69bdf,novel
3,511,363,1,38487afa73c742dd,reproduction
3,512,,0,af6c61044e3704c2,novel
3,513,,0,661980afa353c4de,novel
3,514,,0,619b022425490d44,novel
3,515,160,1,778c93a8b040cf3f,reproduction
3,516,,0,bf3215a605ce8f5a,novel
3,517,,0,39842ab70bee324f,novel
3,518,,0,778c93a8b040cf3f,novel
3,519,,0,7d980838dfc83451,novel
3,520,,0,c006a9644dad7243,novel
3,521,289,1,40c0c668478ecf90,reproduction
3,522,,0,cb3976286ea16de4,novel
3,523,311,2,778b70cc9e5b1b72,reproduction
3,524,,0,619b022425490d44,novel
3,525,185,2,24d183672c0c5e83,reproduction
3,526,,0,40c0c668478ecf90,novel
3,527,,0,bcd21b07e6f7e5b9,novel
3,528,,0,778c93a8b040cf3f,novel
3,529,,0,a1419ed82c0c3198,novel
3,530,,0,62491733d27c644f,novel
3,531,,0,0bb91d48f7ddea34,novel
3,532,,0,1f322a891facd52f,novel
3,533,13,1,7542ea0b4f491692,reproduction
3,534,91,1,ad861eaeaeb3177c,reproduction
3,535,388,1,4d3be084d3467d01,reproduction
3,536,,0,25516daf126d8a86,novel
3,537,,0,8e164bb9db5f8333,novel
3,538,,0,d039bae7d261f6ba,novel
3,539,331,1,02e55ed5a2f779ef,reproduction
3,540,,0,940b50b2f60d29f0,novel
3,541,124,1,778c93a8b040cf3f,reproduction
3,542,,0,d00900ec926a0a46,novel
3,543,,0,da929c66eb3e88c1,novel
3,544,,0,da929c66eb3e88c1,novel
3,545,,0,40c0c668478ecf90,novel
3,546,,0,52d7924c29d18efd,novel
3,547,,0,778c93a8b040cf3f,novel
3,548,357,1,cb3976286ea16de4,reproduction
3,549,,0,8d769eaf522d8d04,novel
3,550,,0,22d1736d6c847b9a,novel
3,551,,0,12b037b4acb4d620,novel
3,552,383,1,778c93a8b040cf3f,reproduction
3,553,,0,8f068711114f1831,novel
3,554,369,1,46f3fe17893cea25,reproduction
3,555,,0,5a92204f11af7b76,novel
3,556,,0,798bf0141caf6f28,novel
3,557,,0,4d3be084d3467d01,novel
3,558,,0,cf4080f13a70b460,novel
3,559,,0,9b466441d5a6c927,novel
3,560,,0,1f0135eaff841373,novel
3,561,,0,778c93a8b040cf3f,novel
3,562,,0,16cd3239635165e8,novel
3,563,,0,aea32f42754e41af,novel
3,564,,0,fa29d47d69c0c5ba,novel
3,565,420,2,82b3dcb707aae47f,reproduction
3,566,275,1,7e8ac761601d996f,reproduction
3,567,,0,35570eefc70b9ec6,novel
3,568,322,1,bcd21b07e6f7e5b9,reproduction
3,569,,0,41f93b22a01b5aba,novel
3,570,,0,50116f0640fbdcbc,novel
3,571,372,1,b7ac5be04a9822db,reproduction
3,572,364,2,987c25f9cd8b9d55,reproduction
3,573,,0,1a5ede337b53d6da,novel
3,574,,0,dbff9a9fb2ffa5fd,novel
3,575,,0,fc5930c9065f2f3b,novel
3,576,,0,fc5930c9065f2f3b,novel
3,577,,0,bcd21b07e6f7e5b9,novel
3,578,,0,bcd21b07e6f7e5b9,novel
3,579,,0,619b022425490d44,novel
3,580,280,1,0c94cad296a787a7,reproduction
3,581,305,1,778c93a8b040cf3f,reproduction
3,582,,0,30bbd2fc24562ce9,novel
3,583,,0,30bbd2fc24562ce9,novel
3,584,,0,4d3be084d3467d01,novel
3,585,,0,fe0c90f2cb530ee6,novel
3,586,,0,f551b597dcbb2bda,novel
3,587,,0,da929c66eb3e88c1,novel
3,588,,0,da929c66eb3e88c1,novel
3,589,122,1,778c93a8b040cf3f,reproduction
3,590,,0,d7e891badf583046,novel
3,591,370,1,f742cc292357dc43,reproduction
3,592,,0,52d7924c29d18efd,novel
3,593,,0,82b3dcb707aae47f,novel
3,594,,0,778c93a8b040cf3f,novel
3,595,,0,cb245d0206ab7f16,novel
3,596,,0,1dcc40d7ecf584ca,novel
3,597,,0,82b3dcb707aae47f,novel
3,598,,0,e8b04083a0a9341d,novel
3,599,,0,778c93a8b040cf3f,novel
3,600,,0,778c93a8b040cf3f,novel
3,601,,0,40c0c668478ecf90,novel
3,602,,0,8672e1f42c65b337,novel
3,603,,0,8871f0e868618f4b,novel
3,604,,0,778c93a8b040cf3f,novel
3,605,,0,98104cd53a20958b,novel
3,606,,0,9a9693bafb36d4b7,novel
3,607,398,1,778c93a8b040cf3f,reproduction
3,608,215,1,40c0c668478ecf90,reproduction
3,609,,0,4d3be084d3467d01,novel
3,610,,0,778c93a8b040cf3f,novel
3,611,,0,778c93a8b040cf3f,novel
3,612,401,1,e44c57af54573178,reproduction
3,613,,0,70b5030763fd9032,novel
3,614,,0,ec1367954760ed46,novel
3,615,15,1,ffd72ed4cd999c68,reproduction
3,616,,0,40c0c668478ecf90,novel
3,617,,0,778c93a8b040cf3f,novel
3,618,328,1,08175111dc434df3,reproduction
3,619,291,1,778c93a8b040cf3f,reproduction
3,620,0,1,c3cad67cd0489bef,reproduction
3,621,430,1,778c93a8b040cf3f,reproduction
3,622,,0,30bbd2fc24562ce9,novel
3,623,,0,30bbd2fc24562ce9,novel
3,624,,0,82b3dcb707aae47f,novel
3,625,,0,4fc7982c52ab4eec,novel
3,626,,0,778c93a8b040cf3f,novel
3,627,,0,d5b980c648fe265b,novel
3,628,,0,0709ce21fd928692,novel
3,629,,0,40c0c668478ecf90,novel
3,630,,0,9cdcdc34e84fe264,novel
3,631,,0,1292ec546b16e09b,novel
3,632,,0,57de409537ab3935,novel
3,633,,0,59782a80b0380b18,novel
3,634,,0,760618121fdcb8fa,novel
3,635,352,2,bcd21b07e6f7e5b9,reproduction
3,636,,0,c1cc8e6c8cba6d86,novel
3,637,267,1,758f2215915009b7,reproduction
3,638,,0,274cec622ccf2b26,novel
3,639,,0,cd875aa2a0341e82,novel
3,640,101,1,4d3be084d3467d01,reproduction
3,641,232,2,40c0c668478ecf90,reproduction
3,642,,0,1b662b8c29bd5656,novel
3,643,393,1,2f29abf80ce0c769,reproduction
3,644,225,2,bcd21b07e6f7e5b9,reproduction
3,645,,0,dcf617edd6d807e5,novel
3,646,,0,c4ca14fb9511c2e4,novel
3,647,,0,1ac9c4af5b48f3ae,novel
3,648,,0,778c93a8b040cf3f,novel
3,649,,0,11f7163e39351d3e,novel
3,650,,0,82b3dcb707aae47f,novel
3,651,,0,778c93a8b040cf3f,novel
3,652,,0,40c0c668478ecf90,novel
3,653,423,3,da929c66eb3e88c1,reproduction
3,654,,0,e010bcd51be97038,novel
3,655,,0,da929c66eb3e88c1,novel
3,656,,0,82b3dcb707aae47f,novel
3,657,106,1,9939da0ed2cda3c7,reproduction
3,658,,0,619b022425490d44,novel
3,659,,0,45e23410292e2c38,novel
3,660,217,1,dd7a10cedb235595,reproduction
3,661,,0,be617cc5015c82b2,novel
3,662,,0,778c93a8b040cf3f,novel
3,663,,0,778c93a8b040cf3f,novel
3,664,,0,778c93a8b040cf3f,novel
3,665,,0,c1b13cc417d23c54,novel
3,666,,0,dd529c241ba6113c,novel
3,667,155,1,d9118ab892d7a285,reproduction
3,668,,0,bffbb2467f6cc19c,novel
3,669,,0,bffbb2467f6cc19c,novel
3,670,261,2,82b3dcb707aae47f,reproduction
3,671,,0,6d2ebbdd7ae1a671,novel
3,672,197,2,987c25f9cd8b9d55,reproduction
3,673,,0,40c0c668478ecf90,novel
3,674,,0,778c93a8b040cf3f,novel
3,675,,0,bcd21b07e6f7e5b9,novel
3,676,,0,c3f1e9fa3f2abb95,novel
3,677,335,1,085f00afcbf435ce,reproduction
3,678,323,3,4d3be084d3467d01,reproduction
3,679,,0,4ffb90351d821141,novel
3,680,403,2,778c93a8b040cf3f,reproduction
3,681,,0,82b3dcb707aae47f,novel
3,682,,0,82b3dcb707aae47f,novel
3,683,125,1,778c93a8b040cf3f,reproduction
3,684,,0,778c93a8b040cf3f,novel
3,685,,0,ade8805fdb34575c,novel
3,686,,0,ade8805fdb34575c,novel
3,687,,0,4a4b1272e14451c9,novel
3,688,,0,1e456b09bc560424,novel
3,689,,0,40c0c668478ecf90,novel
3,690,,0,1f74a0790c272834,novel
3,691,333,1,2c0252c55f91c01e,reproduction
3,692,,0,9c85f1f1dd17ba59,novel
3,693,,0,d81499f22a404a3e,novel
3,694,,0,778c93a8b040cf3f,novel
3,695,,0,bcd21b07e6f7e5b9,novel
3,696,,0,1a72f22fe8b6c0ed,novel
3,697,,0,778c93a8b040cf3f,novel
3,698,,0,351a8fbbdb969cff,novel
3,699,,0,778c93a8b040cf3f,novel
3,700,,0,aa4ae0769159ed2f,novel
3,701,,0,2fb6a7bfcf8c4660,novel
3,702,,0,5bcd0f366a84effd,novel
3,703,209,1,38adfea47688f644,reproduction
3,704,,0,1a72f22fe8b6c0ed,novel
3,705,,0,1a72f22fe8b6c0ed,novel
3,706,,0,778c93a8b040cf3f,novel
3,707,,0,c8981fe909d6ebe0,novel
3,708,,0,837a2194c0ce236e,novel
